Date,IEF,IGSB,IHYA.L,SPY,SPY4.L,CMOD.L,IYR,BTC-USD
2019-10-11,95.27848052978516,43.56684494018555,5.609000205993652,269.43597412109375,56.244998931884766,16.493749618530273,78.52784729003906,8321.7568359375
2019-10-14,95.54248046875,43.58310317993164,5.615499973297119,269.1359558105469,55.619998931884766,16.443750381469727,78.5447006225586,8374.6865234375
2019-10-15,95.08264923095703,43.55873107910156,5.63100004196167,271.8004455566406,56.14500045776367,16.481250762939453,78.58679962158203,8205.369140625
2019-10-16,95.26996612548828,43.607486724853516,5.625999927520752,271.3638916015625,56.1150016784668,16.428749084472656,78.645751953125,8047.52685546875
2019-10-17,95.23590850830078,43.61563491821289,5.622499942779541,272.16424560546875,56.400001525878906,16.452499389648438,79.0836181640625,8103.9111328125
2019-10-18,95.32106018066406,43.63188934326172,5.631499767303467,270.972900390625,56.349998474121094,16.506250381469727,79.71510314941406,7973.20751953125
2019-10-21,94.97195434570312,43.623748779296875,5.636000156402588,272.8099365234375,56.88999938964844,16.396249771118164,80.2961196899414,8243.720703125
2019-10-22,95.19334411621094,43.64815902709961,5.638000011444092,271.9187316894531,56.73500061035156,16.4950008392334,80.03507995605469,8078.203125
2019-10-23,95.2274398803711,43.64815902709961,5.631999969482422,272.7098693847656,56.73500061035156,16.53125,80.1445541381836,7514.671875
2019-10-24,95.21036529541016,43.664398193359375,5.639500141143799,273.15545654296875,56.834999084472656,16.623750686645508,80.04351806640625,7493.48876953125
2019-10-25,95.00602722167969,43.640018463134766,5.644499778747559,274.2740173339844,57.26499938964844,16.72249984741211,79.22674560546875,8660.7001953125
2019-10-28,94.64839172363281,43.623748779296875,5.64900016784668,275.81988525390625,57.65999984741211,16.6512508392334,78.79730987548828,9256.1484375
2019-10-29,94.73356628417969,43.61563491821289,5.646500110626221,275.7381286621094,57.709999084472656,16.729999542236328,79.0667495727539,9427.6875
2019-10-30,95.19334411621094,43.64815902709961,5.631499767303467,276.5838623046875,57.22999954223633,16.700000762939453,79.50460052490234,9205.7265625
2019-10-31,95.79786682128906,43.72130584716797,5.620999813079834,275.84722900390625,56.77000045776367,16.600000381469727,79.36988830566406,9199.5849609375
2019-11-01,95.61710357666016,43.70256423950195,5.632999897003174,278.4026184082031,57.73500061035156,16.719999313354492,79.3109359741211,9261.1044921875
2019-11-04,95.13103485107422,43.66994857788086,5.64900016784668,279.52130126953125,58.119998931884766,16.948749542236328,78.69627380371094,9412.6123046875
2019-11-05,94.6194076538086,43.62106704711914,5.638999938964844,279.2120056152344,58.38999938964844,16.926250457763672,77.41637420654297,9342.52734375
2019-11-06,94.89228057861328,43.69440460205078,5.636499881744385,279.2757568359375,58.060001373291016,16.885000228881836,77.64372253417969,9360.8798828125
2019-11-07,94.13335418701172,43.60475540161133,5.644000053405762,280.2579040527344,58.35499954223633,16.826250076293945,76.90272521972656,9267.5615234375
2019-11-08,94.00543975830078,43.60475540161133,5.627500057220459,280.9489440917969,58.185001373291016,16.72249984741211,76.75959014892578,8804.880859375
2019-11-11,94.10777282714844,43.60475540161133,5.632999897003174,280.4125061035156,58.06999969482422,16.6299991607666,76.9364242553711,8757.7880859375
2019-11-12,94.15039825439453,43.62106704711914,5.633999824523926,281.0035400390625,58.28499984741211,16.596250534057617,76.39752197265625,8815.662109375
2019-11-13,94.40620422363281,43.65365982055664,5.629000186920166,281.09442138671875,57.96500015258789,16.573749542236328,77.02061462402344,8808.2626953125
2019-11-14,94.88375091552734,43.7107048034668,5.632999897003174,281.5036926269531,58.119998931884766,16.577499389648438,77.63528442382812,8708.0947265625
2019-11-15,94.80702209472656,43.69440460205078,5.639999866485596,283.5407409667969,58.40999984741211,16.591249465942383,78.04789733886719,8491.9921875
2019-11-18,94.9690170288086,43.72702407836914,5.636000156402588,283.7499694824219,58.224998474121094,16.450000762939453,78.45206451416016,8309.2861328125
2019-11-19,95.14812469482422,43.743309020996094,5.622499942779541,283.6680908203125,58.3849983215332,16.385000228881836,78.55311584472656,8206.1455078125
2019-11-20,95.49771881103516,43.75962829589844,5.620999813079834,282.6131591796875,58.459999084472656,16.451250076293945,78.53626251220703,8027.26806640625
2019-11-21,95.25896453857422,43.7188606262207,5.60699987411499,282.15850830078125,57.80500030517578,16.481250762939453,77.45848083496094,7642.75
2019-11-22,95.24190521240234,43.73516845703125,5.620500087738037,282.7859802246094,57.814998626708984,16.510000228881836,77.20587158203125,7296.57763671875
2019-11-25,95.28453063964844,43.743309020996094,5.636499881744385,284.9775695800781,58.685001373291016,16.4737491607666,77.50900268554688,7146.1337890625
2019-11-26,95.46359252929688,43.775909423828125,5.650000095367432,285.62322998046875,58.89500045776367,16.4637508392334,78.44367980957031,7218.37109375
2019-11-27,95.2163314819336,43.75145721435547,5.64300012588501,286.89642333984375,59.04499816894531,16.446250915527344,78.69627380371094,7531.66357421875
2019-11-29,95.13957214355469,43.75962829589844,5.6545000076293945,285.8323974609375,59.060001373291016,16.260000228881836,78.47732543945312,7761.24365234375
2019-12-02,94.79798889160156,43.75552749633789,5.632500171661377,283.404296875,58.47999954223633,16.2549991607666,77.31532287597656,7321.98828125
2019-12-03,95.64342498779297,43.853580474853516,5.624000072479248,281.5036926269531,57.69499969482422,16.264999389648438,77.78685760498047,7320.1455078125
2019-12-04,95.2762222290039,43.81273651123047,5.638999938964844,283.2406005859375,58.5099983215332,16.323749542236328,78.08999633789062,7252.03466796875
2019-12-05,95.05418395996094,43.7800407409668,5.6479997634887695,283.7499694824219,58.5,16.44124984741211,78.15735626220703,7448.3076171875
2019-12-06,94.76383972167969,43.77187728881836,5.661499977111816,286.3416442871094,59.23500061035156,16.443750381469727,78.29208374023438,7546.99658203125
2019-12-09,94.84071350097656,43.7800407409668,5.659999847412109,285.44146728515625,58.9900016784668,16.438749313354492,78.45206451416016,7400.8994140625
2019-12-10,94.72965240478516,43.763702392578125,5.666500091552734,285.1230773925781,58.869998931884766,16.493749618530273,77.98053741455078,7278.11962890625
2019-12-11,95.12250518798828,43.82090759277344,5.674499988555908,285.9324951171875,58.724998474121094,16.459999084472656,77.22270965576172,7217.42724609375
2019-12-12,94.37100982666016,43.74736022949219,5.692500114440918,288.3968505859375,59.334999084472656,16.59000015258789,76.21224212646484,7243.13427734375
2019-12-13,94.92608642578125,43.82908248901367,5.702000141143799,288.5696716308594,59.02000045776367,16.658750534057617,76.2880630493164,7269.6845703125
2019-12-16,94.48204803466797,43.78821563720703,5.7129998207092285,290.5522155761719,59.80500030517578,16.825000762939453,76.77786254882812,6932.48046875
2019-12-17,94.49057006835938,43.80455780029297,5.718999862670898,290.6158142089844,59.58000183105469,16.886249542236328,76.12310028076172,6640.51513671875
2019-12-18,94.234375,43.80455780029297,5.735499858856201,290.63397216796875,59.70500183105469,16.844999313354492,77.1094970703125,7276.802734375
2019-12-19,94.30795288085938,43.82421875,5.735000133514404,291.8253479003906,59.869998931884766,16.896249771118164,77.74724578857422,7202.84423828125
2019-12-20,94.30795288085938,43.840614318847656,5.747000217437744,293.10479736328125,60.400001525878906,16.885000228881836,78.23193359375,7218.81640625
2019-12-23,94.22240447998047,43.81603240966797,5.732999801635742,293.5525207519531,60.34000015258789,16.857500076293945,77.78975677490234,7355.62841796875
2019-12-24,94.38489532470703,43.840614318847656,5.739999771118164,293.5616455078125,60.36000061035156,16.90625,78.00234985351562,7322.5322265625
2019-12-27,94.65856170654297,43.947086334228516,5.750999927520752,295.0513000488281,60.36000061035156,17.09000015258789,78.63160705566406,7290.08837890625
2019-12-30,94.5986557006836,43.963470458984375,5.734499931335449,293.4246520996094,60.189998626708984,17.0625,78.6911392211914,7292.9951171875
2019-12-31,94.25658416748047,43.93070602416992,5.734499931335449,294.137451171875,60.209999084472656,17.063749313354492,79.15032196044922,7193.59912109375
2020-01-02,94.69275665283203,43.947086334228516,5.749000072479248,296.8882141113281,60.0099983215332,17.00749969482422,78.27447509765625,6985.47021484375
2020-01-03,95.32556915283203,44.012630462646484,5.750500202178955,294.64007568359375,59.959999084472656,17.094999313354492,78.835693359375,7344.88427734375
2020-01-06,95.22296142578125,44.00442123413086,5.750999927520752,295.76409912109375,59.93000030517578,17.15250015258789,78.90372467041016,7769.21923828125
2020-01-07,95.08613586425781,43.99623107910156,5.751500129699707,294.93255615234375,60.005001068115234,17.110000610351562,78.10440063476562,8163.6923828125
2020-01-08,94.86376953125,43.98805618286133,5.749000072479248,296.5044250488281,59.93000030517578,17.022499084472656,78.29148864746094,8079.86279296875
2020-01-09,94.9322280883789,44.00442123413086,5.756999969482422,298.51483154296875,60.189998626708984,16.920000076293945,78.333984375,7879.0712890625
